coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,number_of_loss_order,average_profit,average_loss,profit_amounts,loss_amounts,avarage_pnl_per_month
sol,682,-5,16,8,9,3,6,27.4,-14.6,"""[5.88, 56.36, 19.83]""","""[-13.77, -16.1, -17.31, -24.13, -7.04, -9.31]""",-0.2
sol,682,-7,16,9,8,3,5,24.6,-16.3,"""[1.05, 52.84, 19.83]""","""[-18.35, -21.29, -19.53, -11.85, -10.66]""",-0.3
sol,682,-54,16,10,8,2,6,30.4,-19.2,"""[46.5, 14.2]""","""[-11.64, -20.96, -23.73, -28.7, -17.9, -12.28]""",-2.4
sol,682,-57,16,11,7,2,5,28.4,-22.8,"""[42.6, 14.2]""","""[-12.95, -27.02, -23.73, -30.25, -20.17]""",-2.5
sol,682,-55,16,12,6,2,4,26.4,-27.0,"""[40.54, 12.25]""","""[-27.02, -23.73, -31.6, -25.85]""",-2.4
sol,682,-80,16,13,6,2,4,20.5,-30.3,"""[32.59, 8.33]""","""[-32.0, -25.16, -37.39, -26.69]""",-3.5
sol,682,-79,16,14,5,2,3,17.4,-38.0,"""[27.61, 7.26]""","""[-41.03, -45.64, -27.31]""",-3.5
sol,682,-104,16,15,5,2,3,11.7,-42.7,"""[21.09, 2.4]""","""[-42.54, -56.95, -28.57]""",-4.6
sol,682,-71,16,16,4,2,2,9.5,-45.5,"""[17.91, 1.06]""","""[-56.95, -33.96]""",-3.2
sol,682,-47,16,17,3,1,2,14.9,-31.1,"""[14.94]""","""[-56.95, -5.26]""",-2.1
sol,682,9,16,18,2,1,1,14.9,-5.7,"""[14.94]""","""[-5.7]""",0.4
sol,682,5,16,19,2,1,1,12.6,-7.4,"""[12.63]""","""[-7.37]""",0.2
sol,682,-18,16,20,2,0,2,,-9.2,"""[]""","""[-10.26, -8.23]""",-0.8
sol,682,-23,16,21,2,0,2,,-11.5,"""[]""","""[-10.26, -12.82]""",-1.0
sol,682,-23,16,22,2,0,2,,-11.9,"""[]""","""[-10.26, -13.63]""",-1.1
sol,682,-25,16,23,2,0,2,,-12.9,"""[]""","""[-10.26, -15.63]""",-1.1
sol,682,-29,16,24,2,0,2,,-15.0,"""[]""","""[-10.26, -19.71]""",-1.3
sol,682,-6,17,6,14,3,11,38.5,-11.1,"""[82.33, 2.31, 31.01]""","""[-0.72, -23.46, -20.88, -1.89, -10.58, -6.07, -14.79, -12.67, -6.58, -9.47, -15.06]""",-0.3
sol,682,22,17,7,10,3,7,37.7,-12.9,"""[11.61, 71.28, 30.08]""","""[-12.65, -13.47, -15.97, -17.05, -19.7, -4.85, -6.58]""",1.0
sol,682,-14,17,8,9,3,6,26.2,-15.5,"""[2.43, 56.36, 19.83]""","""[-13.77, -21.29, -17.31, -24.13, -7.04, -9.65]""",-0.6
sol,682,-18,17,9,8,2,6,36.3,-15.2,"""[52.84, 19.83]""","""[-1.29, -15.1, -21.29, -27.83, -13.48, -12.28]""",-0.8
sol,682,-57,17,10,8,2,6,30.4,-19.7,"""[46.5, 14.2]""","""[-11.64, -20.96, -23.73, -28.7, -17.9, -15.56]""",-2.5
sol,682,-57,17,11,7,2,5,28.4,-22.9,"""[42.6, 14.2]""","""[-15.51, -24.89, -23.73, -30.25, -20.17]""",-2.5
sol,682,-66,17,12,6,2,4,23.8,-28.6,"""[35.42, 12.25]""","""[-27.02, -25.16, -36.41, -25.85]""",-2.9
sol,682,-92,17,13,6,2,4,18.9,-32.6,"""[29.52, 8.33]""","""[-32.0, -27.25, -44.51, -26.69]""",-4.1
sol,682,-81,17,14,5,2,3,16.0,-37.7,"""[25.03, 6.87]""","""[-40.5, -45.36, -27.31]""",-3.6
sol,682,-67,17,15,4,2,2,11.9,-45.4,"""[22.71, 1.06]""","""[-42.54, -48.3]""",-2.9
sol,682,-41,17,16,3,2,1,7.8,-56.9,"""[14.94, 0.75]""","""[-56.95]""",-1.8
sol,682,-47,17,17,3,1,2,14.9,-31.1,"""[14.94]""","""[-56.95, -5.26]""",-2.1
sol,682,6,17,18,2,1,1,12.6,-5.7,"""[12.63]""","""[-5.7]""",0.3
sol,682,-7,17,19,2,0,2,,-3.8,"""[]""","""[-0.31, -7.37]""",-0.3
sol,682,-19,17,20,2,0,2,,-9.9,"""[]""","""[-10.26, -9.61]""",-0.9
sol,682,-23,17,21,2,0,2,,-11.5,"""[]""","""[-10.26, -12.82]""",-1.0
sol,682,-24,17,22,2,0,2,,-12.1,"""[]""","""[-10.26, -13.91]""",-1.1
sol,682,-26,17,23,2,0,2,,-13.5,"""[]""","""[-10.26, -16.71]""",-1.2
sol,682,-30,17,24,2,0,2,,-15.2,"""[]""","""[-10.26, -20.18]""",-1.3
sol,682,33,18,6,12,4,8,33.1,-12.3,"""[16.22, 82.33, 2.31, 31.62]""","""[-23.46, -21.45, -1.41, -12.2, -6.07, -14.79, -12.67, -6.58]""",1.5
sol,682,20,18,7,10,3,7,36.3,-12.6,"""[11.23, 71.28, 26.26]""","""[-12.65, -12.76, -15.97, -17.05, -18.27, -4.85, -6.58]""",0.9
sol,682,-14,18,8,9,3,6,26.2,-15.5,"""[2.43, 56.36, 19.83]""","""[-13.77, -21.29, -17.31, -24.13, -7.04, -9.65]""",-0.6
sol,682,-37,18,9,8,2,6,30.4,-16.4,"""[46.5, 14.2]""","""[-2.96, -18.35, -23.73, -27.83, -13.48, -12.28]""",-1.7
sol,682,-48,18,10,7,2,5,28.4,-21.0,"""[42.6, 14.2]""","""[-12.95, -20.96, -23.73, -28.7, -18.75]""",-2.1
sol,682,-62,18,11,7,2,5,27.4,-23.5,"""[40.54, 14.2]""","""[-16.38, -27.02, -23.73, -30.25, -20.17]""",-2.8
sol,682,-70,18,12,6,2,4,22.0,-28.7,"""[32.59, 11.37]""","""[-27.81, -25.16, -36.41, -25.53]""",-3.1
sol,682,-87,18,13,6,2,4,18.4,-31.0,"""[29.52, 7.26]""","""[-32.0, -27.89, -37.39, -26.69]""",-3.8
sol,682,-106,18,14,6,2,4,15.4,-34.4,"""[25.03, 5.67]""","""[-32.8, -29.26, -48.3, -27.31]""",-4.7
sol,682,-20,18,15,3,2,1,11.9,-44.2,"""[22.71, 1.06]""","""[-44.22]""",-0.9
sol,682,-46,18,16,3,1,2,14.9,-30.5,"""[14.94]""","""[-56.95, -4.12]""",-2.0
sol,682,-47,18,17,3,1,2,14.9,-31.1,"""[14.94]""","""[-56.95, -5.26]""",-2.1
sol,682,7,18,18,2,1,1,14.9,-7.4,"""[14.94]""","""[-7.37]""",0.3
sol,682,-8,18,19,2,0,2,,-4.1,"""[]""","""[-0.31, -7.94]""",-0.4
sol,682,-23,18,20,2,0,2,,-11.5,"""[]""","""[-10.26, -12.82]""",-1.0
sol,682,-23,18,21,2,0,2,,-11.9,"""[]""","""[-10.26, -13.63]""",-1.1
sol,682,-25,18,22,2,0,2,,-12.9,"""[]""","""[-10.26, -15.63]""",-1.1
sol,682,-27,18,23,2,0,2,,-13.7,"""[]""","""[-10.26, -17.21]""",-1.2
sol,682,-30,18,24,2,0,2,,-15.3,"""[]""","""[-10.26, -20.33]""",-1.3
sol,682,65,19,6,11,4,7,35.9,-11.1,"""[16.22, 93.51, 2.31, 31.62]""","""[-23.46, -4.99, -9.34, -6.07, -14.79, -12.67, -6.58]""",2.9
sol,682,22,19,7,10,3,7,36.3,-12.4,"""[11.23, 71.28, 26.26]""","""[-12.65, -12.2, -16.37, -16.25, -17.52, -4.85, -6.68]""",1.0
sol,682,-14,19,8,9,3,6,26.2,-15.5,"""[2.43, 56.36, 19.83]""","""[-13.77, -21.29, -19.53, -20.84, -7.04, -10.66]""",-0.6
sol,682,-38,19,9,8,2,6,30.4,-16.5,"""[46.5, 14.2]""","""[-2.73, -18.35, -23.73, -27.83, -13.48, -12.68]""",-1.7
sol,682,-42,19,10,7,2,5,30.4,-20.7,"""[46.5, 14.2]""","""[-11.64, -21.4, -23.73, -28.97, -17.94]""",-1.9
sol,682,-64,19,11,7,2,5,27.4,-23.8,"""[40.54, 14.2]""","""[-17.3, -27.02, -23.73, -30.25, -20.9]""",-2.8
sol,682,-76,19,12,6,2,4,22.0,-30.0,"""[32.59, 11.37]""","""[-30.45, -27.25, -36.41, -25.85]""",-3.3
sol,682,-87,19,13,6,2,4,18.4,-31.0,"""[29.52, 7.26]""","""[-32.0, -27.89, -37.39, -26.69]""",-3.8
sol,682,-79,19,14,5,2,3,15.4,-36.8,"""[25.03, 5.67]""","""[-34.75, -48.3, -27.31]""",-3.5
sol,682,-28,19,15,3,2,1,8.0,-44.2,"""[14.94, 1.06]""","""[-44.22]""",-1.2
sol,682,-46,19,16,3,1,2,14.9,-30.5,"""[14.94]""","""[-56.95, -4.12]""",-2.0
sol,682,-47,19,17,3,1,2,14.9,-31.1,"""[14.94]""","""[-56.95, -5.26]""",-2.1
sol,682,5,19,18,2,1,1,12.6,-7.4,"""[12.63]""","""[-7.37]""",0.2
sol,682,-8,19,19,2,0,2,,-4.1,"""[]""","""[-0.31, -7.94]""",-0.4
sol,682,-23,19,20,2,0,2,,-11.5,"""[]""","""[-10.26, -12.82]""",-1.0
sol,682,-23,19,21,2,0,2,,-11.9,"""[]""","""[-10.26, -13.63]""",-1.1
sol,682,-25,19,22,2,0,2,,-12.9,"""[]""","""[-10.26, -15.63]""",-1.1
sol,682,-29,19,23,2,0,2,,-15.0,"""[]""","""[-10.26, -19.71]""",-1.3
sol,682,-30,19,24,2,0,2,,-15.2,"""[]""","""[-10.26, -20.18]""",-1.3
sol,682,47,20,6,12,4,8,35.9,-12.0,"""[16.22, 93.51, 2.31, 31.62]""","""[-23.46, -13.21, -11.99, -9.34, -6.07, -12.97, -12.67, -6.58]""",2.1
sol,682,21,20,7,10,3,7,36.3,-12.5,"""[11.23, 71.28, 26.26]""","""[-11.06, -12.2, -16.37, -16.25, -17.52, -7.04, -6.94]""",0.9
sol,682,0,20,8,9,3,6,31.2,-15.7,"""[2.43, 71.28, 19.83]""","""[-13.77, -21.29, -19.53, -20.84, -8.04, -10.66]""",-0.0
sol,682,-40,20,9,8,2,6,30.4,-16.9,"""[46.5, 14.2]""","""[-3.67, -18.35, -23.73, -27.83, -13.79, -14.07]""",-1.8
sol,682,-49,20,10,7,2,5,28.4,-21.2,"""[42.6, 14.2]""","""[-12.95, -21.4, -23.73, -28.7, -19.37]""",-2.2
sol,682,-65,20,11,7,2,5,27.1,-24.0,"""[40.54, 13.67]""","""[-17.3, -27.02, -25.16, -30.25, -20.17]""",-2.9
sol,682,-75,20,12,6,2,4,22.0,-29.9,"""[32.59, 11.37]""","""[-30.45, -27.25, -36.41, -25.53]""",-3.3
sol,682,-86,20,13,6,2,4,18.2,-30.7,"""[29.52, 6.87]""","""[-30.45, -28.12, -37.39, -26.69]""",-3.8
sol,682,-81,20,14,5,2,3,14.7,-36.8,"""[25.03, 4.29]""","""[-34.75, -48.3, -27.31]""",-3.6
sol,682,-21,20,15,3,2,1,11.7,-44.6,"""[22.71, 0.75]""","""[-44.59]""",-0.9
sol,682,-46,20,16,3,1,2,14.9,-30.5,"""[14.94]""","""[-56.95, -4.12]""",-2.0
sol,682,-47,20,17,3,1,2,14.9,-31.1,"""[14.94]""","""[-56.95, -5.26]""",-2.1
sol,682,5,20,18,2,1,1,12.6,-7.4,"""[12.63]""","""[-7.37]""",0.2
sol,682,-9,20,19,2,0,2,,-4.8,"""[]""","""[-0.31, -9.33]""",-0.4
sol,682,-23,20,20,2,0,2,,-11.5,"""[]""","""[-10.26, -12.82]""",-1.0
sol,682,-24,20,21,2,0,2,,-12.1,"""[]""","""[-10.26, -13.91]""",-1.1
sol,682,-26,20,22,2,0,2,,-13.5,"""[]""","""[-10.26, -16.71]""",-1.2
sol,682,-30,20,23,2,0,2,,-15.2,"""[]""","""[-10.26, -20.18]""",-1.3
sol,682,-31,20,24,2,0,2,,-15.8,"""[]""","""[-10.26, -21.29]""",-1.4
sol,682,38,21,6,12,3,9,42.5,-9.9,"""[93.51, 2.31, 31.62]""","""[-0.72, -17.16, -10.2, -11.99, -8.89, -6.07, -14.79, -12.67, -6.58]""",1.7
sol,682,17,21,7,10,3,7,34.1,-12.1,"""[11.23, 71.28, 19.83]""","""[-11.06, -12.4, -15.97, -16.25, -17.52, -4.85, -6.94]""",0.8
sol,682,0,21,8,9,3,6,30.1,-15.2,"""[2.43, 68.18, 19.83]""","""[-13.11, -21.29, -17.47, -20.84, -8.04, -10.66]""",-0.0
sol,682,-30,21,9,8,2,6,30.4,-15.2,"""[46.5, 14.2]""","""[-3.67, -18.35, -23.73, -19.53, -13.48, -12.48]""",-1.3
sol,682,-50,21,10,7,2,5,28.4,-21.4,"""[42.6, 14.2]""","""[-12.95, -23.63, -23.73, -28.7, -17.94]""",-2.2
sol,682,-65,21,11,7,2,5,26.9,-23.8,"""[40.08, 13.67]""","""[-16.38, -27.02, -25.16, -30.25, -20.17]""",-2.9
sol,682,-69,21,12,6,2,4,22.9,-28.8,"""[35.42, 10.36]""","""[-30.45, -27.25, -31.6, -25.85]""",-3.1
sol,682,-88,21,13,6,2,4,17.6,-30.9,"""[29.52, 5.67]""","""[-30.45, -29.26, -37.39, -26.69]""",-3.9
sol,682,-80,21,14,5,2,3,13.6,-35.9,"""[23.04, 4.18]""","""[-34.75, -45.64, -27.31]""",-3.5
sol,682,-25,21,15,3,1,2,22.7,-24.4,"""[22.71]""","""[-44.59, -4.12]""",-1.1
sol,682,-46,21,16,3,1,2,14.9,-30.5,"""[14.94]""","""[-56.95, -4.12]""",-2.0
sol,682,-47,21,17,3,1,2,14.9,-31.1,"""[14.94]""","""[-56.95, -5.26]""",-2.1
sol,682,3,21,18,2,1,1,12.6,-8.8,"""[12.63]""","""[-8.77]""",0.2
sol,682,2,21,19,2,1,1,12.6,-10.5,"""[12.63]""","""[-10.46]""",0.1
sol,682,-24,21,20,2,0,2,,-12.5,"""[]""","""[-10.26, -14.71]""",-1.1
sol,682,-26,21,21,2,0,2,,-13.0,"""[]""","""[-10.26, -15.8]""",-1.1
sol,682,-27,21,22,2,0,2,,-13.8,"""[]""","""[-10.26, -17.35]""",-1.2
sol,682,-31,21,23,2,0,2,,-15.8,"""[]""","""[-10.26, -21.29]""",-1.4
sol,682,-36,21,24,2,0,2,,-18.5,"""[]""","""[-10.26, -26.72]""",-1.6
sol,682,20,22,6,14,3,11,43.4,-9.9,"""[96.12, 4.9, 29.11]""","""[-0.4, -17.16, -18.72, -8.27, -9.21, -8.89, -6.07, -12.97, -12.67, -6.58, -8.4]""",0.9
sol,682,11,22,7,10,3,7,33.0,-12.5,"""[7.76, 71.28, 19.83]""","""[-7.02, -17.63, -15.97, -16.25, -17.52, -4.85, -7.97]""",0.5
sol,682,5,22,8,9,3,6,31.2,-14.7,"""[2.43, 71.28, 19.83]""","""[-9.74, -21.29, -17.47, -20.84, -8.04, -11.07]""",0.2
sol,682,-30,22,9,8,2,6,30.4,-15.2,"""[46.5, 14.2]""","""[-3.67, -18.35, -23.73, -19.53, -13.48, -12.48]""",-1.3
sol,682,-46,22,10,7,2,5,28.4,-20.6,"""[42.6, 14.2]""","""[-12.95, -21.4, -23.73, -28.7, -16.31]""",-2.0
sol,682,-70,22,11,7,2,5,23.8,-23.7,"""[35.42, 12.25]""","""[-17.3, -23.63, -27.25, -30.25, -20.17]""",-3.1
sol,682,-68,22,12,6,2,4,21.1,-27.8,"""[32.29, 9.96]""","""[-30.45, -27.89, -31.6, -21.24]""",-3.0
sol,682,-61,22,13,5,2,3,16.3,-31.5,"""[26.9, 5.67]""","""[-30.45, -37.39, -26.69]""",-2.7
sol,682,-53,22,14,4,2,2,14.6,-41.5,"""[28.05, 1.06]""","""[-34.75, -48.3]""",-2.4
sol,682,-71,22,15,4,1,3,22.7,-31.5,"""[22.71]""","""[-42.15, -48.3, -4.12]""",-3.2
sol,682,-46,22,16,3,1,2,14.9,-30.5,"""[14.94]""","""[-56.95, -4.12]""",-2.0
sol,682,-50,22,17,3,1,2,12.6,-31.3,"""[12.63]""","""[-56.95, -5.7]""",-2.2
sol,682,3,22,18,2,1,1,12.6,-8.8,"""[12.63]""","""[-8.77]""",0.2
sol,682,-11,22,19,2,1,1,1.4,-12.8,"""[1.4]""","""[-12.82]""",-0.5
sol,682,-24,22,20,2,0,2,,-12.1,"""[]""","""[-10.26, -13.91]""",-1.1
sol,682,-26,22,21,2,0,2,,-13.0,"""[]""","""[-10.26, -15.8]""",-1.1
sol,682,-27,22,22,2,0,2,,-14.0,"""[]""","""[-10.26, -17.69]""",-1.2
sol,682,-31,22,23,2,0,2,,-15.8,"""[]""","""[-10.26, -21.29]""",-1.4
sol,682,-36,22,24,2,0,2,,-18.5,"""[]""","""[-10.26, -26.72]""",-1.6
sol,682,40,23,6,13,3,10,43.6,-9.1,"""[96.47, 4.9, 29.45]""","""[-0.72, -16.56, -8.53, -9.21, -8.89, -6.07, -12.97, -12.67, -6.58, -8.4]""",1.8
sol,682,4,23,7,10,3,7,33.0,-13.5,"""[7.76, 71.28, 19.83]""","""[-11.06, -17.63, -15.97, -16.25, -18.27, -7.04, -7.97]""",0.2
sol,682,-3,23,8,9,3,6,29.3,-15.3,"""[2.43, 71.28, 14.2]""","""[-9.74, -21.29, -17.47, -24.13, -8.04, -11.07]""",-0.2
sol,682,-32,23,9,8,2,6,30.4,-15.6,"""[46.5, 14.2]""","""[-4.38, -18.35, -23.73, -19.53, -13.48, -14.07]""",-1.4
sol,682,-47,23,10,7,2,5,28.4,-20.9,"""[42.6, 14.2]""","""[-12.95, -23.63, -23.73, -28.7, -15.43]""",-2.1
sol,682,-72,23,11,7,2,5,23.4,-23.9,"""[35.42, 11.37]""","""[-17.3, -24.46, -27.25, -30.25, -20.17]""",-3.2
sol,682,-76,23,12,6,2,4,19.6,-28.9,"""[32.29, 6.87]""","""[-30.45, -27.89, -31.6, -25.85]""",-3.4
sol,682,-66,23,13,5,2,3,15.6,-32.4,"""[26.9, 4.29]""","""[-33.26, -37.39, -26.69]""",-2.9
sol,682,-54,23,14,4,2,2,14.4,-41.5,"""[28.05, 0.75]""","""[-34.75, -48.3]""",-2.4
sol,682,-25,23,15,3,1,2,22.7,-24.2,"""[22.71]""","""[-44.22, -4.12]""",-1.1
sol,682,-38,23,16,3,1,2,14.9,-26.8,"""[14.94]""","""[-48.3, -5.26]""",-1.7
sol,682,-51,23,17,3,1,2,12.6,-32.2,"""[12.63]""","""[-56.95, -7.37]""",-2.3
sol,682,3,23,18,2,1,1,12.6,-8.8,"""[12.63]""","""[-8.77]""",0.2
sol,682,-23,23,19,2,0,2,,-11.9,"""[]""","""[-10.26, -13.63]""",-1.1
sol,682,-24,23,20,2,0,2,,-12.5,"""[]""","""[-10.26, -14.71]""",-1.1
sol,682,-26,23,21,2,0,2,,-13.0,"""[]""","""[-10.26, -15.8]""",-1.1
sol,682,-29,23,22,2,0,2,,-14.5,"""[]""","""[-10.26, -18.83]""",-1.3
sol,682,-36,23,23,2,0,2,,-18.5,"""[]""","""[-10.26, -26.72]""",-1.6
sol,682,-36,23,24,2,0,2,,-18.5,"""[]""","""[-10.26, -26.72]""",-1.6
sol,682,32,24,6,13,3,10,43.6,-9.8,"""[96.47, 4.9, 29.45]""","""[-0.4, -16.56, -8.53, -11.99, -8.89, -6.07, -12.97, -17.52, -6.58, -8.4]""",1.4
sol,682,5,24,7,10,3,7,33.0,-13.3,"""[7.76, 71.28, 19.83]""","""[-11.06, -17.63, -15.97, -16.25, -18.27, -7.04, -6.94]""",0.3
sol,682,-3,24,8,9,3,6,29.3,-15.2,"""[2.43, 71.28, 14.2]""","""[-9.74, -21.29, -17.31, -23.57, -8.04, -11.07]""",-0.1
sol,682,-31,24,9,8,2,6,30.4,-15.3,"""[46.5, 14.2]""","""[-4.38, -18.35, -23.73, -19.53, -13.48, -12.48]""",-1.4
sol,682,-45,24,10,7,2,5,28.4,-20.4,"""[42.6, 14.2]""","""[-12.95, -21.44, -23.73, -28.7, -15.43]""",-2.0
sol,682,-56,24,11,6,2,4,23.0,-25.5,"""[35.42, 10.67]""","""[-24.46, -27.25, -30.25, -20.17]""",-2.5
sol,682,-73,24,12,6,2,4,19.0,-27.8,"""[32.29, 5.67]""","""[-30.45, -27.89, -31.6, -21.24]""",-3.2
sol,682,-66,24,13,5,2,3,15.6,-32.4,"""[26.9, 4.29]""","""[-33.26, -37.39, -26.69]""",-2.9
sol,682,-60,24,14,4,1,3,28.1,-29.6,"""[28.05]""","""[-36.3, -48.3, -4.12]""",-2.7
sol,682,-25,24,15,3,1,2,22.7,-24.2,"""[22.71]""","""[-44.22, -4.12]""",-1.1
sol,682,-38,24,16,3,1,2,14.9,-26.8,"""[14.94]""","""[-48.3, -5.26]""",-1.7
sol,682,-53,24,17,3,1,2,12.6,-32.9,"""[12.63]""","""[-56.95, -8.77]""",-2.3
sol,682,2,24,18,2,1,1,12.6,-10.2,"""[12.63]""","""[-10.18]""",0.1
sol,682,-24,24,19,2,0,2,,-12.5,"""[]""","""[-10.26, -14.71]""",-1.1
sol,682,-26,24,20,2,0,2,,-13.0,"""[]""","""[-10.26, -15.8]""",-1.1
sol,682,-27,24,21,2,0,2,,-13.8,"""[]""","""[-10.26, -17.35]""",-1.2
sol,682,-36,24,22,2,0,2,,-18.5,"""[]""","""[-10.26, -26.72]""",-1.6
sol,682,-36,24,23,2,0,2,,-18.5,"""[]""","""[-10.26, -26.72]""",-1.6
sol,682,-10,24,24,1,0,1,,-10.3,"""[]""","""[-10.26]""",-0.5
